slug,outcome,analysis_outcome,label,category,category_label,family,data_frequency,panel_path,output_dir,figure_path,hybrid_excluded,cluster_var,reference_event_time,status,note,analysis_sample,n_panel_rows,n_observations,n_municipalities,n_municipalities_with_nonmissing_outcome,n_treated_municipalities,n_never_treated_municipalities,sample_year_min,sample_year_max,hybrid_municipalities_excluded,duplicate_unit_period_rows,event_time_step,analysis_period_note,event_time0_estimate,post_mean_event_1_8_ref0,post_abs_mean_event_1_8_ref0,n_pre_estimates,max_abs_pretrend_t,n_pre_p05,pretrend_label,n_post_estimates,pretrend_rank,post_abs_rank_value
siconfi_annual_infrastructure_spending_share_total_revenue,infrastructure_spending_share_total_revenue,bjs_siconfi_annual_infrastructure_spending_share_total_revenue,"Infrastructure share of total revenue, annual",siconfi_spending_shares,Spending shares,share_total_revenue,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_revenue/siconfi_annual_infrastructure_spending_share_total_revenue,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_infrastructure_spending_share_total_revenue_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real revenue; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_infrastructure_spending_share_total_revenue.parquet,84633,81849,4036,4034,2790,1244,2000,2020,1534,0,1,,-0.0307214022163683,-0.005021929476398035,0.005021929476398035,8,2.071877678260304,2,fail,8,3,0.005021929476398035
siconfi_cycle2_transport_share_total_revenue,transport_share_total_revenue,bjs_siconfi_cycle2_transport_share_total_revenue,"Transport share of total revenue, cycle2",siconfi_spending_shares,Spending shares,share_total_revenue,cycle2,data/clean/downstream/siconfi_spending_categories_cycle2_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/share_total_revenue/siconfi_cycle2_transport_share_total_revenue,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_transport_share_total_revenue_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real revenue; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_transport_share_total_revenue.parquet,44360,44014,4036,4034,2790,1244,2000,2020,1534,0,2,,-0.0008400249092682829,0.003788538368759113,0.003788538368759113,4,4.098549427452894,1,fail,4,3,0.003788538368759113
siconfi_log1p_education_pc_2008,siconfi_log1p_education_pc_2008,siconfi_log1p_education_pc_2008,Log1P Education Pc 2008,education,Education outcomes,spending,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/spending/siconfi_log1p_education_pc_2008,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/siconfi_log1p_education_pc_2008_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/siconfi_log1p_education_pc_2008.parquet,84777,81889,4037,4034,2790,1244,2000,2020,1534,0,1,,0.0333313678355505,0.003622022358844528,0.003622022358844528,8,4.401966725747567,5,fail,8,3,0.003622022358844528
siconfi_annual_education_log_pc,log1p_education_pc_2008,log1p_education_pc_2008,"Education expenditure per capita, log(1+x), annual",siconfi_log_pc,Log expenditure per capita,education,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/education/siconfi_annual_education_log_pc,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_education_log_pc_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_log_pc/annual/siconfi_annual_education_log_pc.parquet,84633,81889,4036,4034,2790,1244,2000,2020,1534,0,1,,0.0333313678355505,0.003622022358844528,0.003622022358844528,8,4.401966725747567,5,fail,8,3,0.003622022358844528
siconfi_cycle2_transport_share_total_spending,transport_share_total_spending,bjs_siconfi_cycle2_transport_share_total_spending,"Transport share of total expenditure, cycle2",siconfi_spending_shares,Spending shares,share_total_spending,cycle2,data/clean/downstream/siconfi_spending_categories_cycle2_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/share_total_spending/siconfi_cycle2_transport_share_total_spending,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_transport_share_total_spending_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real expenditure; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/cycle2/siconfi_cycle2_transport_share_total_spending.parquet,44360,44015,4036,4034,2790,1244,2000,2020,1534,0,2,,-0.0009633358635899136,0.003597410093597972,0.003597410093597972,4,3.9676568656017857,1,fail,4,3,0.003597410093597972
ieps_nurses_per_1000,ieps_nurses_per_1000,ieps_nurses_per_1000,IEPS nurses,birth_health,Birth and health outcomes,ieps,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps/ieps_nurses_per_1000,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_nurses_per_1000_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_nurses_per_1000.parquet,84777,44383,4037,4036,2792,1244,2010,2020,1534,0,1,,0.0144973686553607,0.0033631838782718464,0.0033631838782718464,7,2.7156383255246834,4,fail,8,3,0.0033631838782718464
inep_ind_municipal_had_ef,inep_ind_municipal_had_ef,inep_ind_municipal_had_ef,Municipal Had Ef,education,Education outcomes,school_inputs,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_municipal_had_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_had_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_had_ef.parquet,84777,44155,4037,4025,2784,1241,2010,2020,1534,0,1,,0.0506882019332665,-0.003234047027101849,0.003234047027101849,7,8.461357819596515,7,fail,8,3,0.003234047027101849
siconfi_annual_transport_share_total_spending,transport_share_total_spending,bjs_siconfi_annual_transport_share_total_spending,"Transport share of total expenditure, annual",siconfi_spending_shares,Spending shares,share_total_spending,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_spending/siconfi_annual_transport_share_total_spending,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_transport_share_total_spending_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real expenditure; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_transport_share_total_spending.parquet,84633,81881,4036,4034,2790,1244,2000,2020,1534,0,1,,-0.0003492932214424709,0.0031171278880625887,0.0031171278880625887,8,3.982334328163695,2,fail,8,3,0.0031171278880625887
municipal_boat_transport_share,school_access_municipal_boat_transport_enrollment_share_pp,bjs_municipal_boat_transport_share,Municipal-school students using boat transport,school_access_transport,School access / transport,municipal_school_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_boat_transport_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_boat_transport_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_boat_transport_share.parquet,84777,52365,4037,4034,2790,1244,2008,2020,1534,0,1,,-0.0015033884194618,-0.002532558371171618,0.002532558371171618,8,4.717655993563503,8,fail,8,3,0.002532558371171618
siconfi_annual_urbanism_share_total_spending,urbanism_share_total_spending,bjs_siconfi_annual_urbanism_share_total_spending,"Urbanism share of total expenditure, annual",siconfi_spending_shares,Spending shares,share_total_spending,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_spending/siconfi_annual_urbanism_share_total_spending,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_urbanism_share_total_spending_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real expenditure; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_urbanism_share_total_spending.parquet,84633,81882,4036,4034,2790,1244,2000,2020,1534,0,1,,0.0018783499988278,-0.0023335918278208963,0.0023335918278208963,8,3.1271407793474064,3,fail,8,3,0.0023335918278208963
public_rural_residence_share,school_access_public_rural_residence_enrollment_share_pp,bjs_public_rural_residence_share,Public-school students living in rural areas,school_access_transport,School access / transport,residence_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/residence_access/public_rural_residence_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_rural_residence_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_rural_residence_share.parquet,84777,52447,4037,4036,2792,1244,2008,2020,1534,0,1,,-0.0090561134789556,-0.002229846271509737,0.002229846271509737,8,7.310453623623354,6,fail,8,3,0.002229846271509737
sinasc_dedicated_low_birthweight_high_education_share,low_birthweight_share_total_high_education,low_birthweight_share_total_high_education,SINASC low-birthweight share: high education proxy,birth_health,Birth and health outcomes,sinasc_dedicated,annual,data/clean/downstream/sinasc_birthweight_by_mother_education_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated/sinasc_dedicated_low_birthweight_high_education_share,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated_low_birthweight_high_education_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Share is kept in 0-1 units from the dedicated SINASC panel.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_dedicated_low_birthweight_high_education_share.parquet,84777,84584,4037,4036,2792,1244,2000,2020,1534,0,1,,0.0007321399922815794,0.0019057788275254205,0.0019057788275254205,8,2.48702954859176,3,fail,8,3,0.0019057788275254205
siconfi_annual_education_share_total_spending,education_share_total_spending,bjs_siconfi_annual_education_share_total_spending,"Education share of total expenditure, annual",siconfi_spending_shares,Spending shares,share_total_spending,annual,data/clean/downstream/siconfi_spending_categories_annual_2000_2022.parquet,resources/did/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/share_total_spending/siconfi_annual_education_share_total_spending,resources/figures/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_education_share_total_spending_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Derived as category real expenditure divided by total real expenditure; kept in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/siconfi_spending_shares/annual/siconfi_annual_education_share_total_spending.parquet,84633,81882,4036,4034,2790,1244,2000,2020,1534,0,1,,-0.0015887929252539,0.0017857618238586895,0.0017857618238586895,8,2.803265026013824,3,fail,8,3,0.0017857618238586895
public_boat_transport_share,school_access_public_boat_transport_enrollment_share_pp,bjs_public_boat_transport_share,Public-school students using boat transport,school_access_transport,School access / transport,transport_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_boat_transport_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_boat_transport_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_boat_transport_share.parquet,84777,52447,4037,4036,2792,1244,2008,2020,1534,0,1,,-0.0014650942129112,-0.001723653681456281,0.001723653681456281,8,4.016480470399124,8,fail,8,3,0.001723653681456281
public_state_transport_share,school_access_public_state_transport_enrollment_share_pp,bjs_public_state_transport_share,Public-school students with state-responsibility transport,school_access_transport,School access / transport,transport_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/transport_access/public_state_transport_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_state_transport_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/public_state_transport_share.parquet,84777,52447,4037,4036,2792,1244,2008,2020,1534,0,1,,-0.0117714947996745,-0.0014915472310158629,0.0014915472310158629,8,12.390756168376884,8,fail,8,3,0.0014915472310158629
inep_transition_publica_taxa_promocao_em,inep_transition_publica_taxa_promocao_em,inep_transition_publica_taxa_promocao_em,Publica Taxa Promocao Em,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_promocao_em,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_promocao_em_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_promocao_em.parquet,84777,52266,4037,4030,2786,1244,2008,2020,1534,0,1,,-0.1979891625708347,-0.00131770257467137,0.00131770257467137,8,3.3435125749387558,3,fail,8,3,0.00131770257467137
municipal_cross_municipality_share,school_access_municipal_cross_municipality_residence_enrollment_share_pp,bjs_municipal_cross_municipality_share,Municipal-school students living outside school municipality,school_access_transport,School access / transport,municipal_school_access,annual,data/clean/downstream/bdd_school_access_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_school_access/municipal_cross_municipality_share,resources/figures/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_cross_municipality_share_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,Original panel column is in percentage points; BJS sample divides by 100 to keep shares in 0-1 units.,data/interim/downstream_bjs_ref0_nonhybrid/school_access_transport/annual/municipal_cross_municipality_share.parquet,84777,52365,4037,4034,2790,1244,2008,2020,1534,0,1,,-0.0065035852783799,0.0011750569895679624,0.0011750569895679624,8,4.978462369076325,3,fail,8,3,0.0011750569895679624
sinasc_highedu_multiple_pregnancy_share_known_pp,sinasc_highedu_multiple_pregnancy_share_known_pp,sinasc_highedu_multiple_pregnancy_share_known_pp,Multiple pregnancy share: High education proxy,birth_health,Birth and health outcomes,sinasc_highedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_multiple_pregnancy_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_multiple_pregnancy_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_multiple_pregnancy_share_known_pp.parquet,84777,84583,4037,4036,2792,1244,2000,2020,1534,0,1,,-0.0533473134893903,-0.0011595465421528881,0.0011595465421528881,8,2.948635925918386,1,fail,8,3,0.0011595465421528881
